"visibility","datetime","coord.lon","coord.lat","main.temp","main.feels_like","main.temp_min","main.temp_max","main.pressure","main.humidity","main.sea_level","main.grnd_level","wind.speed","wind.deg","wind.gust","clouds.all","sys.sunrise","sys.sunset","weather.id","weather.main","weather.description","weather.icon","extraction_date_time","city_name","sys.type","sys.id","rain.1h"
10000.0,"2024-11-01 15:07:29+08:00",125.6128,7.0731,29.19,33.34,29.19,29.19,1008.0,71.0,1008.0,1008.0,3.3,152.0,3.13,93.0,"2024-11-01 05:24:56+08:00","2024-11-01 17:17:12+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:07:29.843844+08:00","Davao","","",""
10000.0,"2024-11-01 15:07:32+08:00",125.3572,6.7497,30.71,34.72,30.71,30.71,1008.0,62.0,1008.0,991.0,2.71,103.0,2.26,76.0,"2024-11-01 05:25:38+08:00","2024-11-01 17:18:33+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:07:32.104674+08:00","Digos","","",""
10000.0,"2024-11-01 15:07:34+08:00",123.3414,8.5894,29.18,34.36,29.18,29.18,1009.0,76.0,1009.0,1003.0,3.67,289.0,4.23,95.0,"2024-11-01 05:35:36+08:00","2024-11-01 17:24:42+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:07:34.245373+08:00","Dipolog","","",""
10000.0,"2024-11-01 15:07:35+08:00",123.3081,9.3103,31.99,38.97,31.99,31.99,1009.0,66.0,1009.0,981.0,4.12,110.0,"",20.0,"2024-11-01 05:36:30+08:00","2024-11-01 17:24:04+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:07:35.637476+08:00","Dumaguete",1.0,8185.0,""
10000.0,"2024-11-01 15:07:36+08:00",124.5225,8.5631,29.27,33.13,29.27,29.27,1009.0,69.0,1009.0,1000.0,2.67,360.0,2.23,92.0,"2024-11-01 05:30:51+08:00","2024-11-01 17:20:00+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:07:36.854860+08:00","El Salvador","","",""
10000.0,"2024-11-01 15:04:40+08:00",123.4992,10.8403,29.29,33.99,29.29,29.29,1009.0,73.0,1009.0,1000.0,1.84,32.0,1.06,33.0,"2024-11-01 05:37:21+08:00","2024-11-01 17:21:42+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:07:38.560471+08:00","Escalante","","",""
10000.0,"2024-11-01 15:07:40+08:00",120.9464,15.3072,29.7,35.99,29.7,29.7,1008.0,77.0,1008.0,1010.0,2.46,164.0,3.04,63.0,"2024-11-01 05:52:21+08:00","2024-11-01 17:27:06+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:07:40.349596+08:00","Gapan","","",""
10000.0,"2024-11-01 15:06:21+08:00",125.1717,6.1128,32.88,37.54,32.88,32.88,1008.0,55.0,1008.0,996.0,5.14,180.0,"",40.0,"2024-11-01 05:25:42+08:00","2024-11-01 17:19:57+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:07:42.923762+08:00","General Santos",1.0,8162.0,""
10000.0,"2024-11-01 15:07:44+08:00",120.8817,14.3869,31.22,38.22,30.55,31.66,1008.0,72.0,1008.0,1001.0,3.13,192.0,3.99,57.0,"2024-11-01 05:51:37+08:00","2024-11-01 17:28:22+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:07:44.814911+08:00","General Trias",2.0,2037715.0,""
10000.0,"2024-11-01 15:07:47+08:00",125.1167,8.8333,29.53,36.01,29.53,29.53,1010.0,79.0,1010.0,948.0,1.29,352.0,1.15,65.0,"2024-11-01 05:28:46+08:00","2024-11-01 17:17:20+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:07:47.080903+08:00","Gingoog City","","",""
10000.0,"2024-11-01 15:07:48+08:00",122.8706,10.0989,28.63,33.73,28.63,28.63,1009.0,80.0,1009.0,989.0,2.62,289.0,2.68,70.0,"2024-11-01 05:39:05+08:00","2024-11-01 17:25:00+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:07:49.015018+08:00","Himamaylan","","",""
10000.0,"2024-11-01 15:07:50+08:00",121.8892,17.1485,32.52,39.52,32.52,32.52,1008.0,65.0,1008.0,993.0,2.39,188.0,3.91,98.0,"2024-11-01 05:50:37+08:00","2024-11-01 17:21:18+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:07:50.938049+08:00","Ilagan","","",""
10000.0,"2024-11-01 15:07:53+08:00",124.4,8.25,27.79,31.72,27.79,27.79,1009.0,81.0,1009.0,974.0,1.33,357.0,1.74,73.0,"2024-11-01 05:31:01+08:00","2024-11-01 17:20:49+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:07:53.392069+08:00","Iligan City","","",""
10000.0,"2024-11-01 15:07:55+08:00",122.55,10.75,28.86,33.16,28.86,28.86,1008.0,74.0,1008.0,1007.0,3.92,207.0,4.29,5.0,"2024-11-01 05:41:03+08:00","2024-11-01 17:25:35+08:00",800.0,"Clear","clear sky","01d","2024-11-01 15:07:55.182533+08:00","Iloilo City","","",""
10000.0,"2024-11-01 15:05:00+08:00",120.9367,14.4297,30.99,37.99,30.61,31.18,1008.0,73.0,1008.0,1002.0,4.12,270.0,"",20.0,"2024-11-01 05:51:26+08:00","2024-11-01 17:28:06+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:07:57.438832+08:00","Imus",2.0,2037715.0,""
9650.0,"2024-11-01 15:07:59+08:00",123.4167,13.4167,29.49,36.14,29.49,29.49,1009.0,80.0,1009.0,989.0,1.2,98.0,2.61,65.0,"2024-11-01 05:40:25+08:00","2024-11-01 17:19:17+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:07:59.137853+08:00","Iriga City","","",""
10000.0,"2024-11-01 15:08:00+08:00",122.9888,10.2048,29.14,34.47,29.14,29.14,1009.0,77.0,1009.0,989.0,2.82,276.0,2.61,29.0,"2024-11-01 05:38:43+08:00","2024-11-01 17:24:25+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:00.712990+08:00","Isabela","","",""
10000.0,"2024-11-01 15:08:02+08:00",122.8122,9.9889,28.7,33.92,28.7,28.7,1009.0,80.0,1009.0,989.0,1.7,298.0,2.0,89.0,"2024-11-01 05:39:12+08:00","2024-11-01 17:25:21+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:08:02.715349+08:00","Kabankalan","","",""
9560.0,"2024-11-01 15:08:04+08:00",125.0894,7.0083,29.93,35.35,29.93,29.93,1009.0,72.0,1009.0,951.0,0.47,97.0,0.68,64.0,"2024-11-01 05:26:58+08:00","2024-11-01 17:19:21+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:08:04.660698+08:00","Kidapawan","","",""
10000.0,"2024-11-01 15:08:06+08:00",124.8469,6.5031,30.12,35.58,30.12,30.12,1008.0,71.0,1008.0,974.0,1.37,344.0,1.56,99.0,"2024-11-01 05:27:25+08:00","2024-11-01 17:20:51+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:08:06.354026+08:00","Koronadal","","",""
10000.0,"2024-11-01 15:07:16+08:00",122.9208,10.4233,28.93,33.52,28.93,28.93,1009.0,75.0,1009.0,1002.0,4.16,238.0,3.87,60.0,"2024-11-01 05:39:13+08:00","2024-11-01 17:24:27+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:08:07.898379+08:00","La Carlota","","",""
10000.0,"2024-11-01 15:08:09+08:00",125.7022,6.0872,26.97,29.67,26.97,26.97,1009.0,80.0,1009.0,990.0,2.02,76.0,1.88,46.0,"2024-11-01 05:23:34+08:00","2024-11-01 17:17:51+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:09.855485+08:00","Lamitan","","",""
10000.0,"2024-11-01 15:08:12+08:00",120.5936,18.1989,27.88,32.25,27.88,27.88,1009.0,83.0,1009.0,1004.0,2.66,249.0,3.51,73.0,"2024-11-01 05:56:58+08:00","2024-11-01 17:25:19+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:08:12.346522+08:00","Laoag","","",""
10000.0,"2024-11-01 15:08:14+08:00",123.9494,10.3103,29.95,34.22,29.95,29.95,1009.0,67.0,1009.0,998.0,1.89,140.0,1.32,29.0,"2024-11-01 05:34:59+08:00","2024-11-01 17:20:27+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:14.148524+08:00","Lapu-Lapu City","","",""
10000.0,"2024-11-01 15:08:15+08:00",120.9828,14.4506,31.15,38.15,30.57,31.69,1008.0,73.0,1008.0,1004.0,2.24,216.0,2.68,33.0,"2024-11-01 05:51:17+08:00","2024-11-01 17:27:54+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:15.812534+08:00","Las Piñas",2.0,2005706.0,""
10000.0,"2024-11-01 15:08:18+08:00",123.7333,13.1333,29.44,34.36,29.44,29.44,1009.0,73.0,1009.0,991.0,1.26,55.0,1.55,64.0,"2024-11-01 05:38:51+08:00","2024-11-01 17:18:19+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:08:18.333912+08:00","Legazpi City","","",""
10000.0,"2024-11-01 15:08:19+08:00",123.5325,13.2403,29.24,35.42,29.24,29.24,1009.0,80.0,1009.0,990.0,1.56,118.0,2.62,36.0,"2024-11-01 05:39:46+08:00","2024-11-01 17:19:00+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:19.696639+08:00","Ligao","","",""
10000.0,"2024-11-01 15:08:22+08:00",121.1667,13.95,27.75,30.56,27.75,27.75,1009.0,73.0,1009.0,983.0,2.7,135.0,4.4,79.0,"2024-11-01 05:50:00+08:00","2024-11-01 17:27:42+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:08:22.083156+08:00","Lipa City","","",""
10000.0,"2024-11-01 15:08:24+08:00",122.5967,10.8794,29.36,34.38,29.36,29.36,1008.0,74.0,1008.0,1006.0,3.69,187.0,3.84,0.0,"2024-11-01 05:41:00+08:00","2024-11-01 17:25:16+08:00",800.0,"Clear","clear sky","01d","2024-11-01 15:08:24.467066+08:00","Lucena","","",""
10000.0,"2024-11-01 15:08:26+08:00",122.4347,10.8925,28.4,32.94,28.4,28.4,1009.0,79.0,1009.0,983.0,3.1,197.0,3.38,17.0,"2024-11-01 05:41:39+08:00","2024-11-01 17:25:54+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:08:26.980331+08:00","Maasin","","",""
10000.0,"2024-11-01 15:08:29+08:00",120.5736,15.2216,30.51,35.78,30.51,30.51,1008.0,68.0,1008.0,991.0,3.87,158.0,4.5,100.0,"2024-11-01 05:53:45+08:00","2024-11-01 17:28:42+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:08:29.281240+08:00","Mabalacat City","","",""
10000.0,"2024-11-01 15:08:31+08:00",121.0327,14.5503,30.95,37.95,30.51,31.63,1008.0,73.0,1008.0,1007.0,2.24,216.0,2.68,11.0,"2024-11-01 05:51:11+08:00","2024-11-01 17:27:35+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:08:31.427486+08:00","Makati City",2.0,2083945.0,""
2767.0,"2024-11-01 15:08:33+08:00",119.9379,15.6361,28.42,34.9,28.42,28.42,1009.0,89.0,1009.0,985.0,4.21,200.0,5.85,98.0,"2024-11-01 05:56:45+08:00","2024-11-01 17:30:47+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:08:33.868002+08:00","Malabon","","",""
10000.0,"2024-11-01 15:08:35+08:00",125.0833,8.15,24.34,25.05,24.34,24.34,1011.0,85.0,1011.0,905.0,1.32,360.0,2.13,100.0,"2024-11-01 05:28:11+08:00","2024-11-01 17:18:11+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:08:35.592886+08:00","Malaybalay","","",""
10000.0,"2024-11-01 15:08:38+08:00",120.8117,14.8419,31.19,37.5,31.19,31.19,1008.0,68.0,1008.0,1010.0,2.95,183.0,3.83,94.0,"2024-11-01 05:52:23+08:00","2024-11-01 17:28:09+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:08:38.179582+08:00","Malolos",2.0,2008256.0,""
10000.0,"2024-11-01 15:08:39+08:00",121.0409,14.5832,30.96,37.96,30.52,31.64,1008.0,74.0,1008.0,1007.0,2.24,216.0,2.68,10.0,"2024-11-01 05:51:11+08:00","2024-11-01 17:27:31+08:00",800.0,"Clear","clear sky","01d","2024-11-01 15:08:39.342277+08:00","Mandaluyong City",2.0,2083945.0,""
10000.0,"2024-11-01 15:08:40+08:00",123.9333,10.3333,29.95,34.45,29.95,29.95,1009.0,68.0,1009.0,995.0,1.8,137.0,1.25,37.0,"2024-11-01 05:35:04+08:00","2024-11-01 17:20:30+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:40.420005+08:00","Mandaue City","","",""
10000.0,"2024-11-01 15:08:42+08:00",120.9822,14.6042,31.14,38.14,30.61,31.73,1008.0,75.0,1008.0,1011.0,5.36,226.0,8.94,21.0,"2024-11-01 05:51:27+08:00","2024-11-01 17:27:44+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:08:42.531981+08:00","Manila",2.0,2008256.0,""
10000.0,"2024-11-01 15:08:44+08:00",124.2928,7.9986,25.45,26.01,25.45,25.45,1010.0,75.0,1010.0,926.0,2.15,360.0,2.16,33.0,"2024-11-01 05:31:11+08:00","2024-11-01 17:21:30+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:44.395714+08:00","Marawi","","",""
10000.0,"2024-11-01 15:08:46+08:00",125.4708,9.7339,29.75,33.99,29.75,29.75,1009.0,68.0,1009.0,999.0,2.75,85.0,2.65,49.0,"2024-11-01 05:28:17+08:00","2024-11-01 17:14:59+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:46.229706+08:00","Mati","","",""
10000.0,"2024-11-01 15:08:47+08:00",120.9608,14.7369,31.2,38.2,30.63,31.75,1008.0,76.0,1008.0,1009.0,5.36,226.0,8.94,43.0,"2024-11-01 05:51:41+08:00","2024-11-01 17:27:40+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:47.561312+08:00","Meycauayan",2.0,2008256.0,""
10000.0,"2024-11-01 15:08:48+08:00",120.9031,15.7161,30.42,37.19,30.42,30.42,1008.0,74.0,1008.0,1003.0,2.72,169.0,3.68,50.0,"2024-11-01 05:52:59+08:00","2024-11-01 17:26:50+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:48.989005+08:00","Muñoz","","",""
10000.0,"2024-11-01 15:08:51+08:00",123.1814,13.6192,29.51,35.46,29.51,29.51,1009.0,77.0,1009.0,1002.0,1.58,173.0,2.88,79.0,"2024-11-01 05:41:35+08:00","2024-11-01 17:20:00+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:08:51.472002+08:00","Naga","","",""
10000.0,"2024-11-01 15:08:52+08:00",120.95,14.6667,31.19,38.19,30.64,31.75,1008.0,76.0,1008.0,1012.0,5.36,226.0,8.94,38.0,"2024-11-01 05:51:39+08:00","2024-11-01 17:27:48+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:52.827779+08:00","Navotas",2.0,2008256.0,""
10000.0,"2024-11-01 15:08:54+08:00",120.2828,14.8292,28.97,34.44,28.97,28.97,1009.0,79.0,1009.0,991.0,2.93,187.0,3.35,56.0,"2024-11-01 05:54:29+08:00","2024-11-01 17:30:17+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:08:54.309131+08:00","Olongapo","","",""
10000.0,"2024-11-01 15:08:56+08:00",124.6075,11.0064,29.97,35.21,29.97,29.97,1009.0,71.0,1009.0,989.0,1.12,192.0,1.12,27.0,"2024-11-01 05:33:05+08:00","2024-11-01 17:17:05+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:56.203510+08:00","Ormoc","","",""
10000.0,"2024-11-01 15:08:57+08:00",123.8044,8.4858,30.43,35.58,30.43,30.43,1009.0,68.0,1009.0,995.0,2.36,353.0,2.9,43.0,"2024-11-01 05:33:39+08:00","2024-11-01 17:22:57+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:08:57.597829+08:00","Oroquieta","","",""
4852.0,"2024-11-01 15:09:00+08:00",123.8333,8.15,27.98,33.34,27.98,27.98,1009.0,88.0,1009.0,969.0,1.59,35.0,1.67,100.0,"2024-11-01 05:33:11+08:00","2024-11-01 17:23:11+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:00.070453+08:00","Ozamiz City","","",""
10000.0,"2024-11-01 15:09:02+08:00",123.43700000000001,7.8257,28.21,31.37,28.21,28.21,1008.0,72.0,1008.0,989.0,1.04,259.0,2.39,100.0,"2024-11-01 05:34:26+08:00","2024-11-01 17:25:07+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:02.046444+08:00","Pagadian","","",""
10000.0,"2024-11-01 15:09:03+08:00",121.0833,15.55,30.89,37.3,30.89,30.89,1008.0,70.0,1008.0,996.0,3.36,164.0,5.11,11.0,"2024-11-01 05:52:04+08:00","2024-11-01 17:26:18+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:09:03.470299+08:00","Palayan City","","",""
10000.0,"2024-11-01 15:09:05+08:00",125.6842,7.3081,30.52,35.54,30.52,30.52,1007.0,67.0,1007.0,1009.0,3.84,156.0,4.23,96.0,"2024-11-01 05:24:54+08:00","2024-11-01 17:16:40+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:05.474995+08:00","Panabo","","",""
10000.0,"2024-11-01 15:09:07+08:00",121.0175,14.4816,31.13,38.13,30.55,31.66,1008.0,73.0,1008.0,1006.0,2.24,216.0,2.68,23.0,"2024-11-01 05:51:10+08:00","2024-11-01 17:27:43+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:09:07.624165+08:00","Paranaque City",2.0,2005706.0,""
10000.0,"2024-11-01 15:09:09+08:00",121.065,14.587,30.89,37.89,30.46,31.57,1008.0,74.0,1008.0,1005.0,1.58,163.0,3.28,7.0,"2024-11-01 05:51:06+08:00","2024-11-01 17:27:25+08:00",800.0,"Clear","clear sky","01d","2024-11-01 15:09:09.305663+08:00","Pasig",2.0,2083945.0,""
8000.0,"2024-11-01 15:09:11+08:00",118.7333,9.7333,27.04,30.74,27.04,27.04,1009.0,89.0,1009.0,998.0,3.09,30.0,"",75.0,"2024-11-01 05:55:15+08:00","2024-11-01 17:41:56+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:09:11.736556+08:00","Puerto Princesa City",1.0,8186.0,""
10000.0,"2024-11-01 15:09:13+08:00",121.0333,14.6333,30.97,37.97,30.44,31.56,1008.0,75.0,1008.0,1006.0,5.36,226.0,8.94,12.0,"2024-11-01 05:51:16+08:00","2024-11-01 17:27:30+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:09:13.645671+08:00","Quezon City",2.0,2008256.0,""
10000.0,"2024-11-01 15:09:15+08:00",121.6201,17.1189,32.48,38.89,32.48,32.48,1008.0,62.0,1008.0,1000.0,2.93,153.0,4.47,37.0,"2024-11-01 05:51:39+08:00","2024-11-01 17:22:25+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:09:16.009013+08:00","Roxas","","",""
10000.0,"2024-11-01 15:09:17+08:00",123.4242,10.9447,28.86,33.16,28.86,28.86,1009.0,74.0,1009.0,1001.0,1.31,15.0,0.81,27.0,"2024-11-01 05:37:45+08:00","2024-11-01 17:21:53+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:09:17.676140+08:00","Sagay","","",""
6329.0,"2024-11-01 15:09:19+08:00",120.5431,14.7678,29.54,35.07,29.54,29.54,1008.0,75.0,1008.0,994.0,1.61,165.0,2.27,69.0,"2024-11-01 05:53:23+08:00","2024-11-01 17:29:19+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:09:19.944451+08:00","Samal","","",""
10000.0,"2024-11-01 15:09:22+08:00",120.8931,15.5448,30.21,36.61,30.21,30.21,1008.0,74.0,1008.0,1008.0,3.42,159.0,4.64,46.0,"2024-11-01 05:52:50+08:00","2024-11-01 17:27:04+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:09:22.479218+08:00","San Carlos","","",""
10000.0,"2024-11-01 15:04:58+08:00",120.3166,16.6159,29.52,36.23,29.52,29.52,1008.0,80.0,1008.0,1001.0,3.88,197.0,6.19,100.0,"2024-11-01 05:56:19+08:00","2024-11-01 17:28:11+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:24.203230+08:00","San Fernando","","",""
10000.0,"2024-11-01 15:09:25+08:00",121.8712,17.8927,30.85,37.85,30.85,30.85,1009.0,75.0,1009.0,980.0,1.79,69.0,1.29,79.0,"2024-11-01 05:51:31+08:00","2024-11-01 17:20:33+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:09:25.387724+08:00","San Jose","","",""
10000.0,"2024-11-01 15:09:26+08:00",121.0453,14.8139,30.9,37.9,30.9,30.9,1008.0,76.0,1008.0,1000.0,2.34,157.0,3.53,44.0,"2024-11-01 05:51:25+08:00","2024-11-01 17:27:15+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:09:26.931791+08:00","San Jose del Monte",2.0,2008256.0,""
10000.0,"2024-11-01 15:09:28+08:00",120.4583,17.7422,29.18,35.25,29.18,29.18,1009.0,80.0,1009.0,993.0,2.61,239.0,3.36,100.0,"2024-11-01 05:57:00+08:00","2024-11-01 17:26:22+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:28.925099+08:00","San Juan","","",""
10000.0,"2024-11-01 15:09:30+08:00",120.6197,14.9696,30.61,35.76,30.61,30.61,1008.0,67.0,1008.0,998.0,2.91,177.0,3.45,99.0,"2024-11-01 05:53:18+08:00","2024-11-01 17:28:47+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:30.146372+08:00","San Pablo","","",""
10000.0,"2024-11-01 15:09:32+08:00",121.8833,17.2,32.12,39.12,32.12,32.12,1008.0,66.0,1008.0,986.0,2.49,189.0,3.75,98.0,"2024-11-01 05:50:42+08:00","2024-11-01 17:21:16+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:32.053887+08:00","San Pedro","","",""
10000.0,"2024-11-01 15:09:34+08:00",120.9378,15.4238,29.88,36.23,29.88,29.88,1008.0,76.0,1008.0,1008.0,3.13,161.0,4.15,46.0,"2024-11-01 05:52:31+08:00","2024-11-01 17:27:01+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:09:34.637519+08:00","Santa Rosa","","",""
10000.0,"2024-11-01 15:09:36+08:00",120.4449,17.2939,28.46,33.28,28.46,28.46,1008.0,80.0,1008.0,1003.0,1.44,240.0,2.16,100.0,"2024-11-01 05:56:33+08:00","2024-11-01 17:26:55+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:36.724411+08:00","Santiago","","",""
10000.0,"2024-11-01 15:09:38+08:00",121.7645,17.3997,31.53,38.53,31.53,31.53,1008.0,71.0,1008.0,998.0,2.39,177.0,3.41,95.0,"2024-11-01 05:51:23+08:00","2024-11-01 17:21:32+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:38.701450+08:00","Santo Tomas","","",""
10000.0,"2024-11-01 15:09:40+08:00",122.9667,10.8,29.21,33.8,29.21,29.21,1009.0,73.0,1009.0,1003.0,2.07,205.0,2.28,72.0,"2024-11-01 05:39:26+08:00","2024-11-01 17:23:52+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:09:40.601932+08:00","Silay City","","",""
10000.0,"2024-11-01 15:09:41+08:00",122.4042,9.7519,28.84,33.3,28.84,28.84,1009.0,75.0,1009.0,997.0,3.48,234.0,3.44,94.0,"2024-11-01 05:40:35+08:00","2024-11-01 17:27:14+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:41.833443+08:00","Sipalay","","",""
10000.0,"2024-11-01 15:09:43+08:00",125.5,9.75,29.87,34.26,29.87,29.87,1009.0,68.0,1009.0,1000.0,2.78,84.0,2.69,46.0,"2024-11-01 05:28:11+08:00","2024-11-01 17:14:51+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:09:43.386531+08:00","Surigao City","","",""
10000.0,"2024-11-01 15:09:44+08:00",123.7336,13.3586,29.01,33.52,29.01,29.01,1009.0,74.0,1009.0,998.0,3.22,103.0,3.06,20.0,"2024-11-01 05:39:05+08:00","2024-11-01 17:18:04+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:09:44.891449+08:00","Tabaco","","",""
10000.0,"2024-11-01 15:09:46+08:00",121.4443,17.4189,30.38,36.25,30.38,30.38,1009.0,71.0,1009.0,967.0,2.38,143.0,3.71,72.0,"2024-11-01 05:52:42+08:00","2024-11-01 17:22:47+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:09:46.907788+08:00","Tabuk","","",""
10000.0,"2024-11-01 15:09:48+08:00",125.0,11.25,29.1,33.53,29.1,29.1,1009.0,73.0,1009.0,1006.0,2.73,131.0,3.33,7.0,"2024-11-01 05:31:46+08:00","2024-11-01 17:15:16+08:00",800.0,"Clear","clear sky","01d","2024-11-01 15:09:48.529496+08:00","Tacloban City","","",""
10000.0,"2024-11-01 15:09:49+08:00",124.6764,6.6925,32.27,36.5,32.27,32.27,1007.0,56.0,1007.0,999.0,1.56,320.0,1.3,99.0,"2024-11-01 05:28:17+08:00","2024-11-01 17:21:20+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:49.805015+08:00","Tacurong","","",""
10000.0,"2024-11-01 15:09:52+08:00",120.9337,14.1059,25.6,26.38,25.6,25.6,1009.0,83.0,1009.0,980.0,2.18,171.0,3.42,100.0,"2024-11-01 05:51:06+08:00","2024-11-01 17:28:28+08:00",804.0,"Clouds","overcast clouds","04d","2024-11-01 15:09:52.298473+08:00","Tagaytay City","","",""
10000.0,"2024-11-01 15:09:53+08:00",121.0792,14.5243,31.17,38.17,30.65,31.77,1008.0,73.0,1008.0,1006.0,2.24,216.0,2.68,12.0,"2024-11-01 05:50:58+08:00","2024-11-01 17:27:26+08:00",801.0,"Clouds","few clouds","02d","2024-11-01 15:09:53.816443+08:00","Taguig",2.0,2083945.0,""
10000.0,"2024-11-01 15:09:54+08:00",122.9226,14.1343,28.1,33.53,28.1,28.1,1009.0,87.0,1009.0,995.0,2.51,68.0,3.23,70.0,"2024-11-01 05:43:10+08:00","2024-11-01 17:20:29+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:09:54.896686+08:00","Talisay","","",""
10000.0,"2024-11-01 15:09:56+08:00",121.1498,14.0863,29.25,33.69,29.25,29.25,1009.0,72.0,1009.0,987.0,2.85,156.0,4.84,69.0,"2024-11-01 05:50:13+08:00","2024-11-01 17:27:37+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:09:56.306733+08:00","Tanauan","","",""
10000.0,"2024-11-01 15:09:57+08:00",126.1986,9.0783,28.78,32.79,28.78,28.78,1009.0,73.0,1009.0,1002.0,2.51,53.0,2.49,35.0,"2024-11-01 05:24:41+08:00","2024-11-01 17:12:45+08:00",802.0,"Clouds","scattered clouds","03d","2024-11-01 15:09:57.966378+08:00","Tandag","","",""
10000.0,"2024-11-01 15:09:59+08:00",122.9306,10.6339,29.65,34.42,29.65,29.65,1009.0,71.0,1009.0,1004.0,3.11,219.0,2.96,63.0,"2024-11-01 05:39:24+08:00","2024-11-01 17:24:11+08:00",803.0,"Clouds","broken clouds","04d","2024-11-01 15:09:59.663593+08:00","Tangub","","",""
